Order_ID,Order_Date,Product_Category,Customer_Location,Marketing_Channel,Supplier_ID,Price,Customer_Rating
O108963,2025-05-30,Electronics,Kolkata,Referral,Supplier_2,1997.82,1
O108964,2025-05-30,Beauty,Delhi,Search Engine,Supplier_17,3617.06,3
O108965,2025-05-30,Books,Chennai,Social Media,Supplier_17,4025.37,1
O108966,2025-05-30,Toys,Hyderabad,Email,Supplier_2,3791.1,3
O108967,2025-05-30,Clothing,Kolkata,Search Engine,Supplier_2,3416.37,1
O108968,2025-05-30,Clothing,Mumbai,Search Engine,Supplier_15,330.94,3
O108969,2025-05-30,Electronics,Hyderabad,Social Media,Supplier_16,3332.6,2
O108970,2025-05-30,Toys,Bangalore,Email,Supplier_11,2443.64,3
O108971,2025-05-30,Beauty,Kolkata,Email,Supplier_2,4811.69,3
O108972,2025-05-30,Electronics,Kolkata,Referral,Supplier_8,3075.23,4
O108973,2025-05-30,Electronics,Chennai,Email,Supplier_12,3080.31,3
O108974,2025-05-30,Beauty,Chennai,Search Engine,Supplier_14,4970.87,1
O108975,2025-05-30,Books,Mumbai,Referral,Supplier_14,558.58,5
O108976,2025-05-30,Clothing,Kolkata,Email,Supplier_12,1453.95,1
O108977,2025-05-30,Books,Chennai,Social Media,Supplier_2,3314.79,4
O108978,2025-05-30,Toys,Bangalore,Search Engine,Supplier_14,1644.66,1
O108979,2025-05-30,Home & Kitchen,Chennai,Direct,Supplier_12,1796.14,2
O108980,2025-05-30,Home & Kitchen,Kolkata,Social Media,Supplier_9,4473.96,5
O108981,2025-05-30,Home & Kitchen,Delhi,Social Media,Supplier_8,2938.83,5
O108982,2025-05-30,Beauty,Hyderabad,Email,Supplier_20,604.04,4
O108983,2025-05-30,Electronics,Kolkata,Referral,Supplier_16,1623.23,5
O108984,2025-05-30,Books,Bangalore,Referral,Supplier_10,472.69,3
O108985,2025-05-30,Clothing,Kolkata,Search Engine,Supplier_7,2825.04,4
O108986,2025-05-30,Home & Kitchen,Bangalore,Email,Supplier_15,949.01,2
O108987,2025-05-30,Books,Kolkata,Referral,Supplier_9,4299.86,5
O108988,2025-05-30,Home & Kitchen,Hyderabad,Direct,Supplier_4,2928.84,5
O108989,2025-05-30,Home & Kitchen,Hyderabad,Email,Supplier_6,390.94,4
O108990,2025-05-30,Clothing,Bangalore,Email,Supplier_12,1574.29,5
O108991,2025-05-30,Toys,Kolkata,Referral,Supplier_15,3120.05,5
O108992,2025-05-30,Toys,Hyderabad,Social Media,Supplier_19,1743.94,2
O108993,2025-05-30,Toys,Mumbai,Email,Supplier_2,2614.57,2
O108994,2025-05-30,Beauty,Kolkata,Social Media,Supplier_19,4555.88,4
O108995,2025-05-30,Electronics,Hyderabad,Search Engine,Supplier_20,1815.18,5
O108996,2025-05-30,Beauty,Delhi,Search Engine,Supplier_20,1745.78,1
O108997,2025-05-30,Books,Delhi,Referral,Supplier_2,4116.81,4
O108998,2025-05-30,Beauty,Mumbai,Search Engine,Supplier_15,1661.91,2
O108999,2025-05-30,Books,Hyderabad,Referral,Supplier_12,482.0,1
O109000,2025-05-31,Books,Delhi,Referral,Supplier_1,986.63,5
O109001,2025-05-31,Electronics,Kolkata,Social Media,Supplier_14,4749.12,4
O109002,2025-05-31,Clothing,Chennai,Social Media,Supplier_4,4673.13,4
O109003,2025-05-31,Electronics,Hyderabad,Search Engine,Supplier_11,1201.58,2
O109004,2025-05-31,Toys,Mumbai,Social Media,Supplier_7,2812.16,3
O109005,2025-05-31,Toys,Hyderabad,Email,Supplier_13,773.1,3
O109006,2025-05-31,Beauty,Bangalore,Direct,Supplier_14,3405.92,3
O109007,2025-05-31,Books,Bangalore,Email,Supplier_7,1008.0,4
O109008,2025-05-31,Home & Kitchen,Delhi,Email,Supplier_11,343.97,2
O109009,2025-05-31,Home & Kitchen,Bangalore,Referral,Supplier_20,4141.99,2
O109010,2025-05-31,Books,Mumbai,Direct,Supplier_20,1694.46,3
O109011,2025-05-31,Electronics,Delhi,Referral,Supplier_11,631.76,1
O109012,2025-05-31,Clothing,Mumbai,Social Media,Supplier_9,4186.13,3
O109013,2025-05-31,Electronics,Kolkata,Social Media,Supplier_4,3835.75,4
O109014,2025-05-31,Books,Mumbai,Direct,Supplier_2,3450.42,1
O109015,2025-05-31,Books,Bangalore,Search Engine,Supplier_2,4565.12,2
O109016,2025-05-31,Clothing,Kolkata,Social Media,Supplier_9,2497.21,5
O109017,2025-05-31,Beauty,Bangalore,Email,Supplier_19,727.48,1
O109018,2025-05-31,Beauty,Mumbai,Direct,Supplier_15,400.6,2
O109019,2025-05-31,Clothing,Bangalore,Direct,Supplier_18,1660.36,1
O109020,2025-05-31,Beauty,Bangalore,Social Media,Supplier_16,525.47,3
O109021,2025-05-31,Home & Kitchen,Bangalore,Social Media,Supplier_2,2724.0,1
O109022,2025-05-31,Beauty,Hyderabad,Referral,Supplier_12,171.05,1
O109023,2025-05-31,Beauty,Kolkata,Referral,Supplier_1,2274.44,1
O109024,2025-05-31,Beauty,Kolkata,Email,Supplier_2,974.46,4
O109025,2025-05-31,Home & Kitchen,Kolkata,Direct,Supplier_14,1904.51,4
O109026,2025-05-31,Beauty,Mumbai,Search Engine,Supplier_7,3407.67,3
O109027,2025-05-31,Toys,Chennai,Search Engine,Supplier_17,1819.72,5
O109028,2025-05-31,Home & Kitchen,Mumbai,Direct,Supplier_15,1772.57,4
O109029,2025-05-31,Clothing,Kolkata,Email,Supplier_17,4954.68,5
O109030,2025-05-31,Electronics,Delhi,Referral,Supplier_9,3622.19,4
O109031,2025-05-31,Clothing,Bangalore,Referral,Supplier_13,2617.92,2
O109032,2025-05-31,Electronics,Bangalore,Referral,Supplier_2,2938.94,2
O109033,2025-05-31,Clothing,Chennai,Search Engine,Supplier_15,3138.89,1
O109034,2025-05-31,Toys,Delhi,Search Engine,Supplier_20,220.42,5
O109035,2025-05-31,Electronics,Hyderabad,Email,Supplier_11,493.3,1
O109036,2025-05-31,Electronics,Mumbai,Search Engine,Supplier_19,3281.03,1
O109037,2025-05-31,Books,Hyderabad,Social Media,Supplier_14,1885.9,4
O109038,2025-05-31,Electronics,Delhi,Search Engine,Supplier_4,371.68,4
O109039,2025-05-31,Electronics,Chennai,Referral,Supplier_11,1557.81,1
O109040,2025-05-31,Books,Delhi,Email,Supplier_16,738.39,4
O109041,2025-05-31,Beauty,Chennai,Direct,Supplier_2,4589.94,2
O109042,2025-05-31,Beauty,Hyderabad,Direct,Supplier_2,1094.33,2
O109043,2025-05-31,Books,Hyderabad,Email,Supplier_9,804.09,5
O109044,2025-05-31,Home & Kitchen,Delhi,Social Media,Supplier_4,3168.23,2
O109045,2025-05-31,Electronics,Delhi,Direct,Supplier_8,2657.37,1
O109046,2025-05-31,Electronics,Bangalore,Referral,Supplier_18,2922.07,3
O109047,2025-05-31,Books,Chennai,Direct,Supplier_15,2236.15,4
O109048,2025-05-31,Books,Bangalore,Direct,Supplier_2,2389.13,1
O109049,2025-05-31,Home & Kitchen,Mumbai,Referral,Supplier_11,3916.11,4
O109050,2025-05-31,Toys,Mumbai,Search Engine,Supplier_17,1177.62,5
O109051,2025-05-31,Beauty,Delhi,Social Media,Supplier_7,2042.99,1
O109052,2025-05-31,Clothing,Hyderabad,Referral,Supplier_8,4793.34,1
O109053,2025-05-31,Toys,Mumbai,Referral,Supplier_10,1030.93,1
O109054,2025-05-31,Beauty,Mumbai,Email,Supplier_3,1539.49,5
O109055,2025-05-31,Electronics,Bangalore,Social Media,Supplier_13,1038.68,1
O109056,2025-05-31,Toys,Bangalore,Search Engine,Supplier_17,200.43,4
O109057,2025-05-31,Books,Mumbai,Referral,Supplier_13,1422.17,3
O109058,2025-05-31,Home & Kitchen,Delhi,Search Engine,Supplier_19,327.69,1
O109059,2025-05-31,Beauty,Bangalore,Referral,Supplier_9,857.96,5
O109060,2025-05-31,Home & Kitchen,Mumbai,Referral,Supplier_16,1877.14,5
O109061,2025-05-31,Beauty,Hyderabad,Email,Supplier_5,201.53,1
O109062,2025-05-31,Toys,Bangalore,Direct,Supplier_9,3789.49,5
O109063,2025-05-31,Electronics,Mumbai,Social Media,Supplier_9,3998.39,2
O109064,2025-05-31,Clothing,Chennai,Email,Supplier_6,2115.93,5
O109065,2025-05-31,Home & Kitchen,Bangalore,Search Engine,Supplier_10,4924.86,3
O109066,2025-05-31,Home & Kitchen,Chennai,Referral,Supplier_18,3427.07,2
O109067,2025-05-31,Clothing,Bangalore,Referral,Supplier_11,3744.24,4
O109068,2025-05-31,Home & Kitchen,Bangalore,Social Media,Supplier_15,1042.27,2
O109069,2025-05-31,Home & Kitchen,Kolkata,Email,Supplier_7,4203.44,3
O109070,2025-05-31,Beauty,Kolkata,Email,Supplier_14,4730.73,2
O109071,2025-05-31,Beauty,Chennai,Search Engine,Supplier_8,1257.92,1
O109072,2025-05-31,Clothing,Delhi,Email,Supplier_19,3463.68,5
O109073,2025-05-31,Electronics,Mumbai,Email,Supplier_15,3760.01,1
O109074,2025-05-31,Toys,Delhi,Direct,Supplier_19,1595.33,1
O109075,2025-05-31,Toys,Delhi,Social Media,Supplier_18,2427.54,1
O109076,2025-05-31,Home & Kitchen,Kolkata,Email,Supplier_17,577.94,2
O109077,2025-05-31,Electronics,Mumbai,Search Engine,Supplier_3,948.16,4
O109078,2025-05-31,Clothing,Kolkata,Referral,Supplier_3,401.7,5
O109079,2025-05-31,Clothing,Kolkata,Email,Supplier_7,2844.81,2
O109080,2025-05-31,Beauty,Kolkata,Email,Supplier_10,3163.79,1
O109081,2025-05-31,Home & Kitchen,Hyderabad,Referral,Supplier_17,4588.99,3
O109082,2025-05-31,Books,Delhi,Direct,Supplier_15,2756.71,3
O109083,2025-05-31,Clothing,Delhi,Social Media,Supplier_8,1377.0,1
O109084,2025-05-31,Home & Kitchen,Delhi,Direct,Supplier_17,391.42,4
O109085,2025-05-31,Electronics,Hyderabad,Search Engine,Supplier_3,4436.27,5
O109086,2025-05-31,Beauty,Bangalore,Email,Supplier_4,2446.4,2
O109087,2025-05-31,Toys,Chennai,Direct,Supplier_8,3712.88,4
O109088,2025-05-31,Electronics,Chennai,Social Media,Supplier_13,171.78,3
O109089,2025-05-31,Clothing,Hyderabad,Search Engine,Supplier_1,2491.88,1
O109090,2025-05-31,Clothing,Delhi,Direct,Supplier_18,1696.04,2
O109091,2025-05-31,Electronics,Chennai,Email,Supplier_11,248.62,4
O109092,2025-05-31,Clothing,Hyderabad,Social Media,Supplier_6,3900.8,4
O109093,2025-05-31,Home & Kitchen,Kolkata,Email,Supplier_16,2613.22,4
O109094,2025-05-31,Clothing,Mumbai,Email,Supplier_19,1732.58,2
O109095,2025-05-31,Beauty,Chennai,Search Engine,Supplier_17,4048.41,5
O109096,2025-05-31,Home & Kitchen,Mumbai,Social Media,Supplier_18,2289.92,2
O109097,2025-05-31,Books,Delhi,Referral,Supplier_11,117.14,1
O109098,2025-05-31,Clothing,Chennai,Email,Supplier_14,4727.79,2
O109099,2025-05-31,Clothing,Hyderabad,Social Media,Supplier_12,1352.85,4
O109100,2025-05-31,Beauty,Bangalore,Email,Supplier_20,4169.82,5
O109101,2025-05-31,Beauty,Chennai,Direct,Supplier_7,4100.44,5
O109102,2025-05-31,Toys,Chennai,Direct,Supplier_17,895.63,1
O109103,2025-05-31,Electronics,Chennai,Social Media,Supplier_5,2422.61,1
O109104,2025-05-31,Electronics,Chennai,Search Engine,Supplier_14,296.97,3
O109105,2025-05-31,Electronics,Hyderabad,Referral,Supplier_13,1837.3,3
O109106,2025-05-31,Beauty,Hyderabad,Direct,Supplier_12,3681.8,3
O109107,2025-05-31,Electronics,Bangalore,Search Engine,Supplier_14,1261.64,2
O109108,2025-05-31,Electronics,Hyderabad,Referral,Supplier_9,673.93,5
O109109,2025-05-31,Books,Hyderabad,Direct,Supplier_4,2584.91,1
O109110,2025-05-31,Electronics,Delhi,Referral,Supplier_19,2731.23,3
O109111,2025-05-31,Clothing,Delhi,Email,Supplier_1,3411.56,1
O109112,2025-05-31,Toys,Mumbai,Social Media,Supplier_13,3819.77,3
O109113,2025-05-31,Beauty,Bangalore,Direct,Supplier_6,3509.47,2
O109114,2025-05-31,Home & Kitchen,Delhi,Direct,Supplier_1,4242.52,2
O109115,2025-05-31,Toys,Bangalore,Email,Supplier_17,1192.24,4
O109116,2025-05-31,Books,Bangalore,Direct,Supplier_3,2891.86,1
O109117,2025-05-31,Beauty,Chennai,Direct,Supplier_17,1864.47,4
O109118,2025-05-31,Beauty,Kolkata,Direct,Supplier_2,4814.35,2
O109119,2025-05-31,Clothing,Kolkata,Direct,Supplier_7,2257.37,2
O109120,2025-05-31,Toys,Kolkata,Direct,Supplier_1,4802.6,1
O109121,2025-05-31,Toys,Bangalore,Search Engine,Supplier_15,3868.42,4
O109122,2025-05-31,Electronics,Chennai,Direct,Supplier_4,3620.47,4
O109123,2025-05-31,Clothing,Mumbai,Email,Supplier_6,2508.66,4
O109124,2025-05-31,Electronics,Mumbai,Direct,Supplier_13,2272.55,1
O109125,2025-05-31,Electronics,Kolkata,Referral,Supplier_13,2680.09,1
O109126,2025-05-31,Beauty,Mumbai,Referral,Supplier_20,1538.8,1
O109127,2025-05-31,Toys,Chennai,Email,Supplier_1,4532.1,5
O109128,2025-05-31,Electronics,Kolkata,Search Engine,Supplier_2,3992.22,2
O109129,2025-05-31,Books,Chennai,Email,Supplier_6,4026.84,5
O109130,2025-05-31,Books,Mumbai,Search Engine,Supplier_11,2222.45,5
O109131,2025-05-31,Toys,Kolkata,Social Media,Supplier_18,448.34,2
O109132,2025-05-31,Books,Chennai,Referral,Supplier_13,3447.08,3
O109133,2025-05-31,Beauty,Hyderabad,Referral,Supplier_12,1934.63,3
O109134,2025-05-31,Clothing,Hyderabad,Referral,Supplier_20,4365.11,3
O109135,2025-05-31,Home & Kitchen,Chennai,Search Engine,Supplier_7,3923.66,1
O109136,2025-05-31,Electronics,Chennai,Email,Supplier_20,812.11,1
O109137,2025-05-31,Home & Kitchen,Delhi,Search Engine,Supplier_7,3048.41,4
O109138,2025-05-31,Clothing,Delhi,Referral,Supplier_7,3491.85,4
O109139,2025-05-31,Clothing,Bangalore,Referral,Supplier_2,2883.87,5
O109140,2025-05-31,Beauty,Kolkata,Referral,Supplier_11,2618.81,4
O109141,2025-05-31,Books,Bangalore,Referral,Supplier_1,1216.53,1
O109142,2025-05-31,Books,Bangalore,Social Media,Supplier_13,1255.94,5
O109143,2025-05-31,Clothing,Mumbai,Referral,Supplier_12,3863.24,4
O109144,2025-05-31,Beauty,Hyderabad,Search Engine,Supplier_13,191.58,4
O109145,2025-05-31,Beauty,Mumbai,Referral,Supplier_7,3916.66,3
O109146,2025-05-31,Toys,Kolkata,Direct,Supplier_12,2681.31,1
O109147,2025-05-31,Electronics,Chennai,Social Media,Supplier_17,4687.49,5
O109148,2025-05-31,Books,Delhi,Referral,Supplier_8,4986.88,2
O109149,2025-05-31,Clothing,Kolkata,Direct,Supplier_3,3351.07,4
O109150,2025-05-31,Toys,Chennai,Search Engine,Supplier_7,2120.06,1
O109151,2025-05-31,Home & Kitchen,Kolkata,Social Media,Supplier_19,2427.92,5
O109152,2025-05-31,Books,Chennai,Referral,Supplier_20,1100.66,1
O109153,2025-05-31,Electronics,Delhi,Search Engine,Supplier_8,586.25,1
O109154,2025-05-31,Beauty,Chennai,Direct,Supplier_14,2935.94,5
O109155,2025-05-31,Clothing,Bangalore,Social Media,Supplier_14,4046.93,3
O109156,2025-05-31,Books,Kolkata,Referral,Supplier_2,1382.66,3
O109157,2025-05-31,Home & Kitchen,Delhi,Search Engine,Supplier_6,2156.3,4
O109158,2025-05-31,Electronics,Chennai,Social Media,Supplier_16,2818.39,3
O109159,2025-05-31,Electronics,Bangalore,Direct,Supplier_9,4548.7,4
O109160,2025-05-31,Toys,Bangalore,Referral,Supplier_15,779.29,4
O109161,2025-05-31,Books,Hyderabad,Social Media,Supplier_19,1260.73,5
O109162,2025-05-31,Home & Kitchen,Bangalore,Direct,Supplier_15,4600.8,1
O109163,2025-05-31,Electronics,Mumbai,Direct,Supplier_12,293.72,2
O109164,2025-05-31,Clothing,Delhi,Search Engine,Supplier_9,3314.97,2
O109165,2025-05-31,Electronics,Delhi,Direct,Supplier_16,3233.68,3
O109166,2025-05-31,Home & Kitchen,Delhi,Direct,Supplier_6,1977.95,5
O109167,2025-05-31,Beauty,Chennai,Email,Supplier_20,2394.01,2
O109168,2025-05-31,Beauty,Kolkata,Direct,Supplier_15,4289.1,1
O109169,2025-05-31,Toys,Chennai,Referral,Supplier_13,908.41,4
O109170,2025-05-31,Books,Mumbai,Social Media,Supplier_10,1234.68,4
O109171,2025-05-31,Home & Kitchen,Kolkata,Referral,Supplier_14,2610.52,5
O109172,2025-05-31,Toys,Bangalore,Referral,Supplier_3,2107.75,3
O109173,2025-05-31,Electronics,Chennai,Search Engine,Supplier_12,2914.43,1
O109174,2025-05-31,Electronics,Kolkata,Email,Supplier_1,4612.11,3
O109175,2025-05-31,Beauty,Bangalore,Email,Supplier_16,4593.8,3
O109176,2025-05-31,Toys,Kolkata,Referral,Supplier_10,1227.09,5
O109177,2025-05-31,Beauty,Bangalore,Social Media,Supplier_9,1580.51,4
O109178,2025-05-31,Clothing,Kolkata,Email,Supplier_18,894.14,3
O109179,2025-05-31,Beauty,Chennai,Email,Supplier_1,4646.17,3
O109180,2025-05-31,Clothing,Chennai,Referral,Supplier_10,2049.53,1
O109181,2025-05-31,Electronics,Mumbai,Email,Supplier_7,2303.56,4
O109182,2025-05-31,Toys,Hyderabad,Search Engine,Supplier_10,4032.94,3
O109183,2025-05-31,Clothing,Delhi,Referral,Supplier_12,2613.57,2
O109184,2025-05-31,Toys,Chennai,Email,Supplier_11,686.8,2
O109185,2025-05-31,Toys,Chennai,Email,Supplier_9,2245.46,4
O109186,2025-05-31,Clothing,Bangalore,Email,Supplier_5,3189.57,4
O109187,2025-05-31,Books,Hyderabad,Referral,Supplier_4,3624.12,5
O109188,2025-05-31,Beauty,Chennai,Social Media,Supplier_20,3262.22,3
O109189,2025-05-31,Clothing,Kolkata,Direct,Supplier_13,683.99,2
O109190,2025-05-31,Electronics,Hyderabad,Email,Supplier_8,1591.29,2
O109191,2025-05-31,Toys,Delhi,Direct,Supplier_16,3694.47,4
O109192,2025-05-31,Home & Kitchen,Kolkata,Direct,Supplier_1,4412.93,4
O109193,2025-05-31,Clothing,Bangalore,Email,Supplier_17,331.21,1
O109194,2025-05-31,Beauty,Mumbai,Email,Supplier_15,306.92,1
O109195,2025-05-31,Toys,Kolkata,Direct,Supplier_15,3252.68,4
O109196,2025-05-31,Books,Delhi,Social Media,Supplier_18,2785.43,1
O109197,2025-05-31,Electronics,Kolkata,Direct,Supplier_6,861.16,4
O109198,2025-05-31,Books,Hyderabad,Social Media,Supplier_2,2786.63,4
O109199,2025-05-31,Home & Kitchen,Hyderabad,Search Engine,Supplier_5,4874.99,5
O109200,2025-05-31,Clothing,Delhi,Social Media,Supplier_19,3191.41,1
O109201,2025-05-31,Toys,Hyderabad,Referral,Supplier_7,2300.79,3
O109202,2025-05-31,Clothing,Kolkata,Email,Supplier_9,4154.91,3
O109203,2025-05-31,Beauty,Mumbai,Search Engine,Supplier_2,1142.83,5
O109204,2025-05-31,Clothing,Kolkata,Direct,Supplier_7,2130.2,3
O109205,2025-05-31,Electronics,Mumbai,Social Media,Supplier_14,2686.06,3
O109206,2025-05-31,Home & Kitchen,Hyderabad,Search Engine,Supplier_15,2572.25,5
O109207,2025-05-31,Books,Kolkata,Referral,Supplier_12,4612.77,2
O109208,2025-05-31,Home & Kitchen,Hyderabad,Social Media,Supplier_20,1534.07,5
O109209,2025-05-31,Toys,Mumbai,Direct,Supplier_4,376.87,5
O109210,2025-05-31,Clothing,Hyderabad,Direct,Supplier_13,4590.25,1
O109211,2025-05-31,Toys,Chennai,Social Media,Supplier_9,1163.63,3
O109212,2025-05-31,Books,Bangalore,Referral,Supplier_12,1957.24,3
O109213,2025-05-31,Toys,Kolkata,Email,Supplier_10,2701.37,2
O109214,2025-05-31,Beauty,Chennai,Email,Supplier_9,4881.81,5
O109215,2025-05-31,Home & Kitchen,Hyderabad,Direct,Supplier_7,2722.82,4
O109216,2025-05-31,Books,Hyderabad,Referral,Supplier_12,2293.94,2
O109217,2025-05-31,Books,Bangalore,Direct,Supplier_16,2959.83,2
O109218,2025-05-31,Books,Hyderabad,Email,Supplier_15,4856.96,3
O109219,2025-05-31,Electronics,Bangalore,Direct,Supplier_7,4107.93,3
O109220,2025-05-31,Home & Kitchen,Kolkata,Social Media,Supplier_8,927.94,3
O109221,2025-05-31,Toys,Mumbai,Social Media,Supplier_7,4035.97,3
O109222,2025-05-31,Books,Bangalore,Referral,Supplier_11,4221.39,2
O109223,2025-05-31,Home & Kitchen,Bangalore,Email,Supplier_4,3484.4,5
O109224,2025-05-31,Books,Chennai,Referral,Supplier_18,3320.44,3
O109225,2025-05-31,Beauty,Hyderabad,Referral,Supplier_19,2260.3,1
O109226,2025-05-31,Beauty,Kolkata,Email,Supplier_7,3244.31,2
O109227,2025-05-31,Beauty,Mumbai,Search Engine,Supplier_13,3714.12,4
O109228,2025-05-31,Clothing,Delhi,Search Engine,Supplier_9,701.82,4
O109229,2025-05-31,Books,Bangalore,Direct,Supplier_18,1360.92,5
O109230,2025-05-31,Clothing,Delhi,Search Engine,Supplier_7,1051.0,2
O109231,2025-05-31,Home & Kitchen,Hyderabad,Social Media,Supplier_20,4221.94,2
O109232,2025-05-31,Clothing,Bangalore,Referral,Supplier_16,3432.01,2
O109233,2025-05-31,Home & Kitchen,Delhi,Direct,Supplier_5,2308.81,1
O109234,2025-05-31,Home & Kitchen,Chennai,Referral,Supplier_7,4147.67,1
O109235,2025-05-31,Home & Kitchen,Delhi,Email,Supplier_6,3612.23,3
O109236,2025-05-31,Toys,Chennai,Search Engine,Supplier_2,4576.61,4
O109237,2025-05-31,Clothing,Mumbai,Email,Supplier_7,476.35,1
O109238,2025-05-31,Toys,Hyderabad,Direct,Supplier_9,2594.87,4
O109239,2025-05-31,Books,Kolkata,Social Media,Supplier_13,3563.06,2
O109240,2025-05-31,Clothing,Delhi,Search Engine,Supplier_17,1116.72,1
O109241,2025-05-31,Books,Bangalore,Email,Supplier_17,1702.92,4
O109242,2025-05-31,Books,Hyderabad,Search Engine,Supplier_15,2152.98,1
O109243,2025-05-31,Home & Kitchen,Delhi,Referral,Supplier_18,3992.2,2
O109244,2025-05-31,Clothing,Bangalore,Social Media,Supplier_15,2518.52,2
O109245,2025-05-31,Books,Bangalore,Search Engine,Supplier_11,2515.06,2
O109246,2025-05-31,Beauty,Kolkata,Social Media,Supplier_12,2211.35,3
O109247,2025-05-31,Books,Kolkata,Referral,Supplier_17,1220.09,4
O109248,2025-05-31,Beauty,Bangalore,Referral,Supplier_12,4623.05,3
O109249,2025-05-31,Clothing,Kolkata,Email,Supplier_7,1657.23,5
O109250,2025-05-31,Toys,Bangalore,Direct,Supplier_7,2880.58,5
O109251,2025-05-31,Clothing,Delhi,Email,Supplier_10,829.02,1
O109252,2025-05-31,Toys,Mumbai,Social Media,Supplier_16,2227.79,1
O109253,2025-05-31,Toys,Kolkata,Email,Supplier_11,4528.64,1
O109254,2025-05-31,Clothing,Chennai,Search Engine,Supplier_16,4977.78,3
O109255,2025-05-31,Books,Chennai,Email,Supplier_2,1872.58,2
O109256,2025-05-31,Electronics,Chennai,Direct,Supplier_2,854.55,1
O109257,2025-05-31,Books,Mumbai,Direct,Supplier_18,1640.81,1
O109258,2025-05-31,Books,Bangalore,Social Media,Supplier_5,1703.48,5
O109259,2025-05-31,Home & Kitchen,Bangalore,Referral,Supplier_14,3258.09,2
O109260,2025-05-31,Home & Kitchen,Hyderabad,Direct,Supplier_8,2531.17,3
O109261,2025-05-31,Books,Chennai,Social Media,Supplier_6,3865.45,2
O109262,2025-05-31,Beauty,Chennai,Direct,Supplier_9,3536.39,5
O109263,2025-05-31,Toys,Bangalore,Direct,Supplier_6,1331.41,3
O109264,2025-05-31,Home & Kitchen,Chennai,Referral,Supplier_17,3942.85,4
O109265,2025-05-31,Books,Bangalore,Search Engine,Supplier_8,4252.56,1
O109266,2025-05-31,Electronics,Bangalore,Social Media,Supplier_3,3032.11,3
O109267,2025-05-31,Beauty,Kolkata,Direct,Supplier_12,4645.57,5
O109268,2025-05-31,Clothing,Bangalore,Direct,Supplier_13,3936.45,2
O109269,2025-05-31,Books,Delhi,Email,Supplier_18,3017.44,3
O109270,2025-05-31,Books,Delhi,Search Engine,Supplier_11,4540.21,5
O109271,2025-05-31,Toys,Delhi,Referral,Supplier_2,3041.76,3
O109272,2025-05-31,Beauty,Delhi,Social Media,Supplier_14,2653.84,1
O109273,2025-05-31,Home & Kitchen,Mumbai,Direct,Supplier_1,1845.67,2
O109274,2025-05-31,Home & Kitchen,Hyderabad,Social Media,Supplier_15,4426.03,2
O109275,2025-05-31,Home & Kitchen,Hyderabad,Referral,Supplier_18,701.36,3
O109276,2025-05-31,Clothing,Bangalore,Search Engine,Supplier_18,2420.16,5
O109277,2025-05-31,Beauty,Chennai,Email,Supplier_17,2733.33,1
O109278,2025-05-31,Beauty,Delhi,Search Engine,Supplier_1,2818.27,1
O109279,2025-05-31,Home & Kitchen,Hyderabad,Email,Supplier_14,3294.26,3
O109280,2025-05-31,Home & Kitchen,Hyderabad,Social Media,Supplier_20,2578.4,4
O109281,2025-05-31,Toys,Delhi,Search Engine,Supplier_16,1358.41,3
O109282,2025-05-31,Electronics,Mumbai,Search Engine,Supplier_4,4299.03,1
O109283,2025-05-31,Electronics,Mumbai,Search Engine,Supplier_6,3321.87,2
O109284,2025-05-31,Books,Hyderabad,Referral,Supplier_16,4305.12,3
O109285,2025-05-31,Books,Mumbai,Social Media,Supplier_20,1452.61,3
O109286,2025-05-31,Beauty,Kolkata,Email,Supplier_6,3221.58,2
O109287,2025-05-31,Beauty,Delhi,Search Engine,Supplier_15,3599.45,3
O109288,2025-05-31,Clothing,Hyderabad,Social Media,Supplier_1,1978.69,5
O109289,2025-05-31,Clothing,Delhi,Referral,Supplier_7,4080.0,2
O109290,2025-05-31,Electronics,Mumbai,Referral,Supplier_11,112.29,2
O109291,2025-05-31,Books,Delhi,Social Media,Supplier_1,3015.11,2
O109292,2025-05-31,Electronics,Mumbai,Email,Supplier_8,3106.49,1
O109293,2025-05-31,Electronics,Mumbai,Social Media,Supplier_14,2715.83,3
O109294,2025-05-31,Books,Delhi,Social Media,Supplier_5,3187.24,4
O109295,2025-05-31,Clothing,Mumbai,Direct,Supplier_13,919.41,3
O109296,2025-05-31,Toys,Kolkata,Referral,Supplier_15,3455.43,3
O109297,2025-05-31,Toys,Bangalore,Email,Supplier_9,1745.37,1
O109298,2025-05-31,Toys,Delhi,Direct,Supplier_8,2315.06,5
O109299,2025-05-31,Books,Bangalore,Social Media,Supplier_19,1732.24,5
O109300,2025-06-01,Home & Kitchen,Delhi,Referral,Supplier_17,2422.29,1
O109301,2025-06-01,Home & Kitchen,Mumbai,Direct,Supplier_19,3145.69,1
O109302,2025-06-01,Home & Kitchen,Mumbai,Direct,Supplier_18,4207.88,1
O109303,2025-06-01,Beauty,Hyderabad,Email,Supplier_18,2468.83,3
O109304,2025-06-01,Clothing,Kolkata,Social Media,Supplier_4,1683.8,1
O109305,2025-06-01,Clothing,Hyderabad,Email,Supplier_2,2490.92,4
O109306,2025-06-01,Beauty,Bangalore,Direct,Supplier_5,3475.14,2
O109307,2025-06-01,Electronics,Mumbai,Direct,Supplier_17,1798.83,5
O109308,2025-06-01,Toys,Hyderabad,Email,Supplier_7,2129.98,4
O109309,2025-06-01,Home & Kitchen,Mumbai,Direct,Supplier_16,2857.92,5
